FID,FID_Austin,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID1,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,FID_new1,CrashID,CrashID1,Latitude,Longitude,Unit_Nbr,Prsn_Nbr,Crash_UP_ID,Prsn_Type_,Prsn_Injry,Prsn_Age,Prsn_Gndr_
1176,527,48,453,1813,1,4.8453E+11,1500US484530018131,Block Group 1,G5030,S,1287404,0,30.3487772,-97.6880936,484,14203394,AUS_14203394,30.33943463,-97.69995375,2,1,AUS_1420339421,3,2,58,1
1177,324,48,453,1501,2,4.8453E+11,1500US484530015012,Block Group 2,G5030,S,1038192,0,30.3438772,-97.7488165,708,13543322,AUS_13543322,30.33974842,-97.74949422,2,1,AUS_1354332221,3,2,62,1
1178,124,48,453,2212,1,4.8453E+11,1500US484530022121,Block Group 1,G5030,S,25025898,5106268,30.3104028,-97.5907723,1316,12320874,AUS_12320874,30.34026442,-97.59172762,2,1,AUS_1232087421,3,2,75,1
1179,301,48,453,1804,1,4.8453E+11,1500US484530018041,Block Group 1,G5030,S,734677,0,30.3381903,-97.7057278,1187,12110572,AUS_12110572,30.34099081,-97.70211633,2,1,AUS_1211057221,3,2,29,1
1180,301,48,453,1804,1,4.8453E+11,1500US484530018041,Block Group 1,G5030,S,734677,0,30.3381903,-97.7057278,573,13258084,AUS_13258084,30.34157,-97.70752,2,1,AUS_1325808421,3,2,26,1
1181,274,48,453,1804,2,4.8453E+11,1500US484530018042,Block Group 2,G5030,S,751776,0,30.3422016,-97.7117665,15,14284596,AUS_14284596,30.34191476,-97.71248247,2,1,AUS_1428459621,3,2,39,1
1182,442,48,453,1504,1,4.8453E+11,1500US484530015041,Block Group 1,G5030,S,766394,0,30.3455684,-97.7184735,280,13725062,AUS_13725062,30.34236,-97.71596,2,1,AUS_1372506221,3,2,58,1
1183,573,48,453,1504,4,4.8453E+11,1500US484530015044,Block Group 4,G5030,S,705448,0,30.3455485,-97.7307572,599,13302761,AUS_13302761,30.34304,-97.72503,2,1,AUS_1330276121,3,2,27,1
1184,527,48,453,1813,1,4.8453E+11,1500US484530018131,Block Group 1,G5030,S,1287404,0,30.3487772,-97.6880936,151,14610853,AUS_14610853,30.34326951,-97.68941208,2,1,AUS_1461085321,3,2,10,1
1185,42,48,453,1501,4,4.8453E+11,1500US484530015014,Block Group 4,G5030,S,1330394,0,30.3423193,-97.7425443,270,13720663,AUS_13720663,30.34392,-97.74571,2,1,AUS_1372066321,3,2,54,1
1186,274,48,453,1804,2,4.8453E+11,1500US484530018042,Block Group 2,G5030,S,751776,0,30.3422016,-97.7117665,516,13156318,AUS_13156318,30.34397,-97.71496,2,1,AUS_1315631821,3,2,29,1
1187,324,48,453,1501,2,4.8453E+11,1500US484530015012,Block Group 2,G5030,S,1038192,0,30.3438772,-97.7488165,552,13246987,AUS_13246987,30.34435979,-97.75098209,2,1,AUS_1324698721,3,2,25,2
1188,191,48,453,1718,2,4.8453E+11,1500US484530017182,Block Group 2,G5030,S,1012595,0,30.3447694,-97.7589346,354,13908065,AUS_13908065,30.34522048,-97.75230242,2,1,AUS_1390806521,3,2,44,1
1189,194,48,453,1719,1,4.8453E+11,1500US484530017191,Block Group 1,G5030,S,2167241,0,30.3535321,-97.7779325,595,13302583,AUS_13302583,30.34669367,-97.78479286,3,1,AUS_1330258331,3,5,45,1
1190,190,48,453,1718,1,4.8453E+11,1500US484530017181,Block Group 1,G5030,S,794429,0,30.3480578,-97.753541,251,13685551,AUS_13685551,30.3476,-97.75094,2,1,AUS_1368555121,3,2,57,1
1191,573,48,453,1504,4,4.8453E+11,1500US484530015044,Block Group 4,G5030,S,705448,0,30.3455485,-97.7307572,938,12850433,AUS_12850433,30.34836214,-97.73567425,2,1,AUS_1285043321,3,2,24,1
1192,102,48,453,1834,2,4.8453E+11,1500US484530018342,Block Group 2,G5030,S,10992693,0,30.3565875,-97.656922,77,14420989,AUS_14420989,30.34844706,-97.67677062,2,1,AUS_1442098921,3,2,41,1
1193,527,48,453,1813,1,4.8453E+11,1500US484530018131,Block Group 1,G5030,S,1287404,0,30.3487772,-97.6880936,340,13891822,AUS_13891822,30.34921473,-97.693766,2,1,AUS_1389182221,3,2,32,1
1194,102,48,453,1834,2,4.8453E+11,1500US484530018342,Block Group 2,G5030,S,10992693,0,30.3565875,-97.656922,763,13729846,AUS_13729846,30.35050026,-97.67137077,2,1,AUS_1372984621,3,1,22,1
1195,98,48,453,1805,1,4.8453E+11,1500US484530018051,Block Group 1,G5030,S,770681,0,30.355953,-97.7126313,1110,11985143,AUS_11985143,30.35083808,-97.70915573,2,1,AUS_1198514321,3,3,5,1
1196,192,48,453,1718,3,4.8453E+11,1500US484530017183,Block Group 3,G5030,S,736242,0,30.3544498,-97.7627766,1280,12272204,AUS_12272204,30.35135,-97.75815,2,1,AUS_1227220421,3,2,24,1
1197,193,48,453,1718,4,4.8453E+11,1500US484530017184,Block Group 4,G5030,S,980494,0,30.3475377,-97.7679315,9,14274231,AUS_14274231,30.35156478,-97.77192245,2,1,AUS_1427423121,3,2,60,1
1198,190,48,453,1718,1,4.8453E+11,1500US484530017181,Block Group 1,G5030,S,794429,0,30.3480578,-97.753541,812,12616682,AUS_12616682,30.35171694,-97.74901678,2,1,AUS_1261668221,3,3,39,1
1199,442,48,453,1504,1,4.8453E+11,1500US484530015041,Block Group 1,G5030,S,766394,0,30.3455684,-97.7184735,603,13304350,AUS_13304350,30.35191,-97.72202,1,1,AUS_1330435011,3,3,58,1
1200,41,48,453,1719,3,4.8453E+11,1500US484530017193,Block Group 3,G5030,S,1854318,394915,30.3478062,-97.7864472,1115,11985500,AUS_11985500,30.3525047,-97.79529467,2,1,AUS_1198550021,3,2,40,2
1201,537,48,453,1818,3,4.8453E+11,1500US484530018183,Block Group 3,G5030,S,658157,0,30.3577194,-97.7260027,301,13786299,AUS_13786299,30.35253647,-97.72321361,2,1,AUS_1378629921,3,2,24,1
1202,192,48,453,1718,3,4.8453E+11,1500US484530017183,Block Group 3,G5030,S,736242,0,30.3544498,-97.7627766,186,14699519,AUS_14699519,30.3539655,-97.76001801,2,1,AUS_1469951921,3,2,46,1
1203,14,48,453,1501,3,4.8453E+11,1500US484530015013,Block Group 3,G5030,S,494849,0,30.3550587,-97.7425876,1127,12013360,AUS_12013360,30.35420547,-97.74634106,1,1,AUS_1201336011,3,2,28,1
1204,537,48,453,1818,3,4.8453E+11,1500US484530018183,Block Group 3,G5030,S,658157,0,30.3577194,-97.7260027,339,13891821,AUS_13891821,30.35438643,-97.72524259,2,1,AUS_1389182121,3,2,113,1
1205,192,48,453,1718,3,4.8453E+11,1500US484530017183,Block Group 3,G5030,S,736242,0,30.3544498,-97.7627766,273,13722394,AUS_13722394,30.354762,-97.76971753,2,1,AUS_1372239421,3,2,73,1
1206,527,48,453,1813,1,4.8453E+11,1500US484530018131,Block Group 1,G5030,S,1287404,0,30.3487772,-97.6880936,518,13171103,AUS_13171103,30.35552668,-97.68474385,2,1,AUS_1317110321,3,2,12,1
1207,295,48,453,1504,3,4.8453E+11,1500US484530015043,Block Group 3,G5030,S,701570,0,30.3510587,-97.7281059,1198,12143729,AUS_12143729,30.35576416,-97.73107037,1,1,AUS_1214372911,3,2,26,1
1208,354,48,453,1501,1,4.8453E+11,1500US484530015011,Block Group 1,G5030,S,611323,0,30.3535583,-97.7361686,520,13173200,AUS_13173200,30.35640389,-97.73144154,2,1,AUS_1317320021,3,2,16,2
1209,36,48,453,1752,1,4.8453E+11,1500US484530017521,Block Group 1,G5030,S,234783,0,30.3564056,-97.7498959,224,14802284,AUS_14802284,30.35651921,-97.75115999,2,1,AUS_1480228421,3,3,37,1
1210,527,48,453,1813,1,4.8453E+11,1500US484530018131,Block Group 1,G5030,S,1287404,0,30.3487772,-97.6880936,1025,13029377,AUS_13029377,30.3565942,-97.68909433,2,1,AUS_1302937721,3,3,27,1
1211,537,48,453,1818,3,4.8453E+11,1500US484530018183,Block Group 3,G5030,S,658157,0,30.3577194,-97.7260027,457,14129762,AUS_14129762,30.35726338,-97.7305311,2,1,AUS_1412976221,3,1,31,2
1212,36,48,453,1752,1,4.8453E+11,1500US484530017521,Block Group 1,G5030,S,234783,0,30.3564056,-97.7498959,203,14737843,AUS_14737843,30.35756979,-97.74950743,2,1,AUS_1473784321,3,2,10,1
1213,242,48,453,1806,2,4.8453E+11,1500US484530018062,Block Group 2,G5030,S,419650,0,30.3544354,-97.6951484,696,13523459,AUS_13523459,30.35768148,-97.70006534,4,1,AUS_1352345941,3,2,55,1
1214,537,48,453,1818,3,4.8453E+11,1500US484530018183,Block Group 3,G5030,S,658157,0,30.3577194,-97.7260027,587,13278622,AUS_13278622,30.35773452,-97.73040819,2,1,AUS_1327862221,3,2,39,1
1215,192,48,453,1718,3,4.8453E+11,1500US484530017183,Block Group 3,G5030,S,736242,0,30.3544498,-97.7627766,738,13616722,AUS_13616722,30.35799462,-97.76286856,2,1,AUS_1361672221,3,3,35,1
1216,242,48,453,1806,2,4.8453E+11,1500US484530018062,Block Group 2,G5030,S,419650,0,30.3544354,-97.6951484,85,14455496,AUS_14455496,30.35800476,-97.69916247,2,1,AUS_1445549621,3,2,6,1
1217,527,48,453,1813,1,4.8453E+11,1500US484530018131,Block Group 1,G5030,S,1287404,0,30.3487772,-97.6880936,177,14681895,AUS_14681895,30.35806933,-97.68814856,2,1,AUS_1468189521,3,2,21,1
1218,537,48,453,1818,3,4.8453E+11,1500US484530018183,Block Group 3,G5030,S,658157,0,30.3577194,-97.7260027,906,12807573,AUS_12807573,30.35813,-97.73031,2,1,AUS_1280757321,3,2,30,1
1219,194,48,453,1719,1,4.8453E+11,1500US484530017191,Block Group 1,G5030,S,2167241,0,30.3535321,-97.7779325,1036,13044213,AUS_13044213,30.35888361,-97.78047008,1,1,AUS_1304421311,3,2,20,2
1220,248,48,453,1819,1,4.8453E+11,1500US484530018191,Block Group 1,G5030,S,687139,0,30.362599,-97.7031229,735,13616473,AUS_13616473,30.35908559,-97.69926828,2,1,AUS_1361647321,3,5,51,1
1221,241,48,453,1806,1,4.8453E+11,1500US484530018061,Block Group 1,G5030,S,521724,0,30.3586201,-97.6944938,486,14211845,AUS_14211845,30.35921593,-97.69028498,2,1,AUS_1421184521,3,1,34,1
1222,241,48,453,1806,1,4.8453E+11,1500US484530018061,Block Group 1,G5030,S,521724,0,30.3586201,-97.6944938,28,14328788,AUS_14328788,30.35923091,-97.69443971,2,1,AUS_1432878821,3,1,51,1
1223,241,48,453,1806,1,4.8453E+11,1500US484530018061,Block Group 1,G5030,S,521724,0,30.3586201,-97.6944938,783,12560886,AUS_12560886,30.35941166,-97.69270374,1,1,AUS_1256088611,3,2,13,1
1224,52,48,453,1817,2,4.8453E+11,1500US484530018172,Block Group 2,G5030,S,1005726,0,30.3613966,-97.7367684,981,12950004,AUS_12950004,30.35972272,-97.73826443,2,1,AUS_1295000421,3,3,59,1
1225,52,48,453,1817,2,4.8453E+11,1500US484530018172,Block Group 2,G5030,S,1005726,0,30.3613966,-97.7367684,109,14508880,AUS_14508880,30.35972476,-97.73825246,2,1,AUS_1450888021,3,2,20,2
1226,52,48,453,1817,2,4.8453E+11,1500US484530018172,Block Group 2,G5030,S,1005726,0,30.3613966,-97.7367684,832,12650812,AUS_12650812,30.35993977,-97.72983091,2,1,AUS_1265081221,3,1,44,1
1227,536,48,453,1818,2,4.8453E+11,1500US484530018182,Block Group 2,G5030,S,938722,0,30.3554657,-97.7182667,1327,12331719,AUS_12331719,30.36086,-97.72078,2,1,AUS_1233171921,3,2,13,1
1228,52,48,453,1817,2,4.8453E+11,1500US484530018172,Block Group 2,G5030,S,1005726,0,30.3613966,-97.7367684,1124,12013208,AUS_12013208,30.361,-97.74084,2,1,AUS_1201320821,3,3,52,1
1229,261,48,453,1705,2,4.8453E+11,1500US484530017052,Block Group 2,G5030,S,591245,0,30.3651763,-97.7659867,243,13660936,AUS_13660936,30.36119705,-97.76571555,2,1,AUS_1366093621,3,2,15,1
1230,537,48,453,1818,3,4.8453E+11,1500US484530018183,Block Group 3,G5030,S,658157,0,30.3577194,-97.7260027,87,14459422,AUS_14459422,30.36137936,-97.72945924,2,1,AUS_1445942221,3,3,0,2
1231,52,48,453,1817,2,4.8453E+11,1500US484530018172,Block Group 2,G5030,S,1005726,0,30.3613966,-97.7367684,237,13649751,AUS_13649751,30.36212447,-97.74038627,2,1,AUS_1364975121,3,2,31,1
1232,264,48,453,1820,3,4.8453E+11,1500US484530018203,Block Group 3,G5030,S,742706,0,30.3670104,-97.7122453,267,13713448,AUS_13713448,30.36222,-97.7101,2,1,AUS_1371344821,3,3,14,1
1233,52,48,453,1817,2,4.8453E+11,1500US484530018172,Block Group 2,G5030,S,1005726,0,30.3613966,-97.7367684,303,13792743,AUS_13792743,30.36229381,-97.7403157,2,1,AUS_1379274321,3,2,49,1
1234,505,48,453,1705,1,4.8453E+11,1500US484530017051,Block Group 1,G5030,S,2463159,0,30.371385,-97.7789186,296,13769426,AUS_13769426,30.3627135,-97.79027458,2,1,AUS_1376942621,3,1,55,1
1235,545,48,453,1833,2,4.8453E+11,1500US484530018332,Block Group 2,G5030,S,1429239,0,30.3696206,-97.6737614,1090,11947835,AUS_11947835,30.36293,-97.66855,1,1,AUS_1194783511,3,2,47,1
1236,184,48,453,1707,2,4.8453E+11,1500US484530017072,Block Group 2,G5030,S,1053251,0,30.3678684,-97.74838,135,14581688,AUS_14581688,30.36297063,-97.74830578,2,1,AUS_1458168821,3,3,51,1
1237,279,48,453,1817,1,4.8453E+11,1500US484530018171,Block Group 1,G5030,S,393758,0,30.3677025,-97.7294557,897,12787045,AUS_12787045,30.36299,-97.73164,2,1,AUS_1278704521,3,2,43,1
1238,535,48,453,1818,1,4.8453E+11,1500US484530018181,Block Group 1,G5030,S,980242,0,30.3664228,-97.7234355,421,14067559,AUS_14067559,30.36301093,-97.71839444,2,1,AUS_1406755921,3,3,48,1
1239,248,48,453,1819,1,4.8453E+11,1500US484530018191,Block Group 1,G5030,S,687139,0,30.362599,-97.7031229,114,14522730,AUS_14522730,30.3630463,-97.69702522,2,1,AUS_1452273021,3,2,28,1
1240,248,48,453,1819,1,4.8453E+11,1500US484530018191,Block Group 1,G5030,S,687139,0,30.362599,-97.7031229,157,14635157,AUS_14635157,30.3630463,-97.69702522,2,1,AUS_1463515721,3,0,99,0
1241,248,48,453,1819,1,4.8453E+11,1500US484530018191,Block Group 1,G5030,S,687139,0,30.362599,-97.7031229,681,13476983,AUS_13476983,30.36304707,-97.69702477,1,1,AUS_1347698311,3,2,36,1
1242,248,48,453,1819,1,4.8453E+11,1500US484530018191,Block Group 1,G5030,S,687139,0,30.362599,-97.7031229,936,12850278,AUS_12850278,30.36304707,-97.69702477,2,1,AUS_1285027821,3,2,57,2
1243,248,48,453,1819,1,4.8453E+11,1500US484530018191,Block Group 1,G5030,S,687139,0,30.362599,-97.7031229,1265,12248524,AUS_12248524,30.36314489,-97.69724134,2,1,AUS_1224852421,3,3,31,1
1244,517,48,453,1819,2,4.8453E+11,1500US484530018192,Block Group 2,G5030,S,208276,0,30.3661765,-97.7010933,657,13395114,AUS_13395114,30.36316179,-97.6969604,2,1,AUS_1339511421,3,5,56,1
1245,248,48,453,1819,1,4.8453E+11,1500US484530018191,Block Group 1,G5030,S,687139,0,30.362599,-97.7031229,118,14539070,AUS_14539070,30.36317322,-97.69730305,2,1,AUS_1453907021,3,2,26,2
1246,279,48,453,1817,1,4.8453E+11,1500US484530018171,Block Group 1,G5030,S,393758,0,30.3677025,-97.7294557,438,14098121,AUS_14098121,30.3632,-97.72899,2,1,AUS_1409812121,3,3,21,2
1247,267,48,453,1751,1,4.8453E+11,1500US484530017511,Block Group 1,G5030,S,600301,0,30.3596244,-97.7603468,787,12561266,AUS_12561266,30.36411,-97.76277,2,1,AUS_1256126621,3,2,10,1
1248,98,48,453,1805,1,4.8453E+11,1500US484530018051,Block Group 1,G5030,S,770681,0,30.355953,-97.7126313,491,13081796,AUS_13081796,30.36416,-97.71479,2,1,AUS_1308179621,3,3,28,1
1249,279,48,453,1817,1,4.8453E+11,1500US484530018171,Block Group 1,G5030,S,393758,0,30.3677025,-97.7294557,524,13173408,AUS_13173408,30.36491717,-97.72853943,2,1,AUS_1317340821,3,2,19,1
1250,517,48,453,1819,2,4.8453E+11,1500US484530018192,Block Group 2,G5030,S,208276,0,30.3661765,-97.7010933,329,13850772,AUS_13850772,30.36537,-97.70163,2,1,AUS_1385077221,3,3,15,1
1251,535,48,453,1818,1,4.8453E+11,1500US484530018181,Block Group 1,G5030,S,980242,0,30.3664228,-97.7234355,1123,12013196,AUS_12013196,30.36550749,-97.71814539,1,1,AUS_1201319611,3,1,76,1
1252,24,48,453,1823,3,4.8453E+11,1500US484530018233,Block Group 3,G5030,S,906018,0,30.3644704,-97.6894126,941,12865579,AUS_12865579,30.36626849,-97.69518574,2,1,AUS_1286557921,3,3,48,1
1253,279,48,453,1817,1,4.8453E+11,1500US484530018171,Block Group 1,G5030,S,393758,0,30.3677025,-97.7294557,670,13426453,AUS_13426453,30.36639711,-97.72814647,2,1,AUS_1342645321,3,2,42,1
1254,52,48,453,1817,2,4.8453E+11,1500US484530018172,Block Group 2,G5030,S,1005726,0,30.3613966,-97.7367684,405,14044093,AUS_14044093,30.36676167,-97.739475,2,1,AUS_1404409321,3,2,27,1
1255,24,48,453,1823,3,4.8453E+11,1500US484530018233,Block Group 3,G5030,S,906018,0,30.3644704,-97.6894126,225,14804453,AUS_14804453,30.36676476,-97.68485247,2,1,AUS_1480445321,3,3,57,2
1256,517,48,453,1819,2,4.8453E+11,1500US484530018192,Block Group 2,G5030,S,208276,0,30.3661765,-97.7010933,314,13805073,AUS_13805073,30.36698,-97.70062,2,1,AUS_1380507321,3,1,58,1
1257,517,48,453,1819,2,4.8453E+11,1500US484530018192,Block Group 2,G5030,S,208276,0,30.3661765,-97.7010933,949,12880676,AUS_12880676,30.36698,-97.70062,2,1,AUS_1288067621,3,2,30,1
1258,517,48,453,1819,2,4.8453E+11,1500US484530018192,Block Group 2,G5030,S,208276,0,30.3661765,-97.7010933,903,12805777,AUS_12805777,30.3669914,-97.70064513,1,1,AUS_1280577711,3,2,18,2
1259,264,48,453,1820,3,4.8453E+11,1500US484530018203,Block Group 3,G5030,S,742706,0,30.3670104,-97.7122453,883,12759309,AUS_12759309,30.36734,-97.70629,2,1,AUS_1275930921,3,2,11,1
1260,545,48,453,1833,2,4.8453E+11,1500US484530018332,Block Group 2,G5030,S,1429239,0,30.3696206,-97.6737614,140,14592445,AUS_14592445,30.36765476,-97.68098247,2,1,AUS_1459244521,3,0,45,1
1261,97,48,453,1707,1,4.8453E+11,1500US484530017071,Block Group 1,G5030,S,1005309,0,30.3740858,-97.7469324,1366,12448342,AUS_12448342,30.36819666,-97.74248905,2,1,AUS_1244834221,3,5,22,1
1262,184,48,453,1707,2,4.8453E+11,1500US484530017072,Block Group 2,G5030,S,1053251,0,30.3678684,-97.74838,416,14059004,AUS_14059004,30.36893084,-97.74402714,2,1,AUS_1405900421,3,2,26,1
1263,264,48,453,1820,3,4.8453E+11,1500US484530018203,Block Group 3,G5030,S,742706,0,30.3670104,-97.7122453,1053,13120679,AUS_13120679,30.36922,-97.71067,2,1,AUS_1312067921,3,2,31,1
1264,184,48,453,1707,2,4.8453E+11,1500US484530017072,Block Group 2,G5030,S,1053251,0,30.3678684,-97.74838,139,14589133,AUS_14589133,30.36958586,-97.74544021,2,1,AUS_1458913321,3,2,46,1
1265,505,48,453,1705,1,4.8453E+11,1500US484530017051,Block Group 1,G5030,S,2463159,0,30.371385,-97.7789186,240,13654760,AUS_13654760,30.36969741,-97.78802217,2,1,AUS_1365476021,3,2,27,1
1266,545,48,453,1833,2,4.8453E+11,1500US484530018332,Block Group 2,G5030,S,1429239,0,30.3696206,-97.6737614,19,14292362,AUS_14292362,30.36993557,-97.68065186,2,1,AUS_1429236221,3,2,29,1
1267,102,48,453,1834,2,4.8453E+11,1500US484530018342,Block Group 2,G5030,S,10992693,0,30.3565875,-97.656922,1132,12014446,AUS_12014446,30.37041198,-97.65650439,2,1,AUS_1201444621,3,3,21,2
1268,535,48,453,1818,1,4.8453E+11,1500US484530018181,Block Group 1,G5030,S,980242,0,30.3664228,-97.7234355,698,13525455,AUS_13525455,30.37094937,-97.72142434,2,1,AUS_1352545521,3,1,32,1
1269,145,48,453,1705,4,4.8453E+11,1500US484530017054,Block Group 4,G5030,S,1237717,0,30.3735305,-97.7659499,638,13386349,AUS_13386349,30.37097922,-97.75748865,2,1,AUS_1338634921,3,1,35,1
1270,535,48,453,1818,1,4.8453E+11,1500US484530018181,Block Group 1,G5030,S,980242,0,30.3664228,-97.7234355,1177,12081617,AUS_12081617,30.37101644,-97.72157852,2,1,AUS_1208161721,3,0,25,0
1271,37,48,453,1820,1,4.8453E+11,1500US484530018201,Block Group 1,G5030,S,767557,0,30.375778,-97.7145274,761,13717926,AUS_13717926,30.37118,-97.70945,2,1,AUS_1371792621,3,2,21,1
1272,219,48,453,1751,2,4.8453E+11,1500US484530017512,Block Group 2,G5030,S,929949,0,30.3649716,-97.7560388,621,13345663,AUS_13345663,30.37148,-97.75722999,2,1,AUS_1334566321,3,2,25,2
1273,184,48,453,1707,2,4.8453E+11,1500US484530017072,Block Group 2,G5030,S,1053251,0,30.3678684,-97.74838,532,13192375,AUS_13192375,30.37175,-97.75002,1,1,AUS_1319237511,3,2,91,1
1274,264,48,453,1820,3,4.8453E+11,1500US484530018203,Block Group 3,G5030,S,742706,0,30.3670104,-97.7122453,647,13391308,AUS_13391308,30.37182132,-97.71542094,2,1,AUS_1339130821,3,3,64,1
1275,143,48,453,1706,2,4.8453E+11,1500US484530017062,Block Group 2,G5030,S,951664,0,30.3809414,-97.7619294,483,14196923,AUS_14196923,30.37198632,-97.75698684,2,1,AUS_1419692321,3,2,16,2
1276,39,48,453,1822,4,4.8453E+11,1500US484530018224,Block Group 4,G5030,S,232272,0,30.3698217,-97.7015017,665,13418924,AUS_13418924,30.37211,-97.7032,1,1,AUS_1341892411,3,5,40,1
1277,184,48,453,1707,2,4.8453E+11,1500US484530017072,Block Group 2,G5030,S,1053251,0,30.3678684,-97.74838,1018,13020815,AUS_13020815,30.37305117,-97.74999785,2,1,AUS_1302081521,3,2,29,2
1278,279,48,453,1817,1,4.8453E+11,1500US484530018171,Block Group 1,G5030,S,393758,0,30.3677025,-97.7294557,826,12643840,AUS_12643840,30.37322369,-97.7263934,2,1,AUS_1264384021,3,2,38,1
1279,279,48,453,1817,1,4.8453E+11,1500US484530018171,Block Group 1,G5030,S,393758,0,30.3677025,-97.7294557,3,14249603,AUS_14249603,30.37323465,-97.7264686,2,1,AUS_1424960321,3,3,41,1
1280,530,48,453,1823,2,4.8453E+11,1500US484530018232,Block Group 2,G5030,S,1043379,0,30.3755064,-97.6839213,149,14609948,AUS_14609948,30.37354517,-97.69107745,2,1,AUS_1460994821,3,1,36,1
1281,147,48,453,1849,1,4.8453E+11,1500US484530018491,Block Group 1,G5030,S,5102991,0,30.3912707,-97.7232055,1201,12149665,AUS_12149665,30.37458365,-97.72608007,2,1,AUS_1214966521,3,2,56,1
1282,104,48,453,1832,1,4.8453E+11,1500US484530018321,Block Group 1,G5030,S,698605,0,30.3765698,-97.6682149,264,13713406,AUS_13713406,30.37464,-97.66955,2,1,AUS_1371340621,3,2,26,1
1283,534,48,453,1817,3,4.8453E+11,1500US484530018173,Block Group 3,G5030,S,1107390,0,30.3710254,-97.7346073,542,13206376,AUS_13206376,30.37489497,-97.72987739,2,1,AUS_1320637621,3,3,23,1
1284,97,48,453,1707,1,4.8453E+11,1500US484530017071,Block Group 1,G5030,S,1005309,0,30.3740858,-97.7469324,219,14794807,AUS_14794807,30.37552679,-97.75464908,2,1,AUS_1479480721,3,3,29,1
1285,505,48,453,1705,1,4.8453E+11,1500US484530017051,Block Group 1,G5030,S,2463159,0,30.371385,-97.7789186,977,12939006,AUS_12939006,30.37673292,-97.77969863,2,1,AUS_1293900621,3,1,25,2
1286,103,48,453,1835,2,4.8453E+11,1500US484530018352,Block Group 2,G5030,S,529731,0,30.3829472,-97.6610046,845,12679475,AUS_12679475,30.37684,-97.65912,2,1,AUS_1267947521,3,2,24,2
1287,545,48,453,1833,2,4.8453E+11,1500US484530018332,Block Group 2,G5030,S,1429239,0,30.3696206,-97.6737614,646,13391286,AUS_13391286,30.37690542,-97.67617247,2,1,AUS_1339128621,3,2,15,1
1288,147,48,453,1849,1,4.8453E+11,1500US484530018491,Block Group 1,G5030,S,5102991,0,30.3912707,-97.7232055,1217,12154924,AUS_12154924,30.3773,-97.72549,2,1,AUS_1215492421,3,2,0,1
1289,97,48,453,1707,1,4.8453E+11,1500US484530017071,Block Group 1,G5030,S,1005309,0,30.3740858,-97.7469324,1085,11943318,AUS_11943318,30.37741917,-97.75344354,2,1,AUS_1194331821,3,2,46,1
1290,97,48,453,1707,1,4.8453E+11,1500US484530017071,Block Group 1,G5030,S,1005309,0,30.3740858,-97.7469324,867,12714917,AUS_12714917,30.37744,-97.75343,2,1,AUS_1271491721,3,2,30,1
1291,97,48,453,1707,1,4.8453E+11,1500US484530017071,Block Group 1,G5030,S,1005309,0,30.3740858,-97.7469324,1322,12330448,AUS_12330448,30.37744,-97.75343,2,1,AUS_1233044821,3,2,33,1
1292,97,48,453,1707,1,4.8453E+11,1500US484530017071,Block Group 1,G5030,S,1005309,0,30.3740858,-97.7469324,101,14485537,AUS_14485537,30.37763476,-97.74750245,2,1,AUS_1448553721,3,1,16,2
